filename,skill_name,category,conductive_relevant,complexity,notes
budgeting/cost_per_use_calculator.py,cost_per_use_calculator,budget,yes,low,Calculates cost per use for a purchase and provides value assessment.
budgeting/daily_spending_limit_calculator.py,daily_spending_limit_calculator,budget,yes,low,Converts a monthly budget into daily and weekly spending limits.
budgeting/debt_avalanche_planner.py,debt_avalanche_planner,budget,yes,medium,Plans debt payoff using the avalanche method: pay minimums on all debts; apply extra payment to the highest interest rat
budgeting/debt_snowball_planner.py,debt_snowball_planner,budget,yes,medium,Plans debt payoff using the snowball method: pay minimums on all debts; apply extra payment to the smallest balance firs
budgeting/emergency_fund_calculator.py,emergency_fund_calculator,budget,yes,low,Calculates emergency fund target based on monthly expenses and provides timelines at 10% and 20% savings rates.
budgeting/envelope_budget_allocator.py,envelope_budget_allocator,budget,yes,medium,Allocates a total budget across categories by percentage using the envelope budgeting method. Validates percentages sum
budgeting/fifty_thirty_twenty_budget.py,fifty_thirty_twenty_budget,budget,yes,medium,Applies the 50/30/20 budgeting rule to split monthly income into needs; wants; and savings.
budgeting/financial_independence_calculator.py,financial_independence_calculator,budget,yes,low,Calculates your FI number (25x annual expenses) and estimates years to financial independence using compound growth.
budgeting/lean_fire_calculator.py,lean_fire_calculator,budget,yes,low,Calculates Lean FIRE target (25x of 60% of normal expenses) and years to achieve it.
budgeting/monthly_cash_flow_analyzer.py,monthly_cash_flow_analyzer,budget,yes,medium,Analyzes monthly cash flow by comparing total income to total expenses and calculating net cash flow.
budgeting/net_worth_calculator.py,net_worth_calculator,budget,yes,low,Calculates net worth by subtracting total liabilities from total assets.
budgeting/savings_rate_calculator.py,savings_rate_calculator,budget,yes,low,Calculates savings rate as a percentage of gross income and classifies the result.
budgeting/sinking_fund_calculator.py,sinking_fund_calculator,budget,yes,low,Calculates the monthly contribution needed to save a target amount by a deadline.
budgeting/subscription_cost_analyzer.py,subscription_cost_analyzer,budget,yes,medium,Analyzes subscription costs: total monthly and annual spending; sorted by cost.
budgeting/three_statement_modeler.py,three_statement_modeler,budget,yes,high,Generates linked financial statements using indirect cash flow method.
budgeting/tip_calculator.py,tip_calculator,budget,yes,low,Calculates tip amount; total bill; and per-person cost with optional group split.
budgeting/zero_based_budget_builder.py,zero_based_budget_builder,budget,yes,low,Builds a zero-based budget: every dollar of income is assigned to a category. Shows remaining unallocated funds.
capacity/compute_capacity_planner.py,compute_capacity_planner,infrastructure,no,medium,Projects when capacity will be breached and recommends actions.
capacity/scaling_decision_engine.py,scaling_decision_engine,infrastructure,no,medium,Evaluates telemetry against thresholds to suggest scale up/down/hold.
capital_markets/credit_default_swap_pricer.py,credit_default_swap_pricer,finance,maybe,high,Converts CDS spreads into implied default probabilities and expected losses.
capital_markets/debt_issuance_analyzer.py,debt_issuance_analyzer,finance,maybe,medium,Computes net proceeds; OID yields; and all-in borrowing costs for bond deals.
capital_markets/interest_rate_swap_valuer.py,interest_rate_swap_valuer,finance,maybe,medium,Computes MTM; PV legs; and DV01 for swaps using provided discount curve.
capital_markets/ipo_pricing_analyzer.py,ipo_pricing_analyzer,finance,maybe,medium,Evaluates implied valuation; dilution; and discount to comps for IPO ranges.
capital_markets/secondary_offering_dilution.py,secondary_offering_dilution,finance,maybe,medium,Evaluates dilution; proceeds; and TERP for primary/secondary offerings.
certification/agent_certification_issuer.py,agent_certification_issuer,compliance,yes,medium,Generates signed certificates for agents who pass compatibility tests.
certification/agent_compatibility_tester.py,agent_compatibility_tester,compliance,yes,medium,Runs handshake; discovery; and error-handling tests for third-party agents.
commodities/agricultural_weather_risk_scorer.py,agricultural_weather_risk_scorer,finance,no,medium,List of regions with weather anomaly data.
commodities/basis_risk_calculator.py,basis_risk_calculator,finance,maybe,medium,Current spot price of the asset being hedged (must be > 0).
commodities/commodity_beta_calculator.py,commodity_beta_calculator,finance,maybe,low,Periodic return series for the commodity (decimal; e.g. 0.01 = 1%).
commodities/commodity_correlation_tracker.py,commodity_correlation_tracker,finance,maybe,low,Mapping of commodity name to its return series (decimal; same length).
commodities/commodity_momentum_signal.py,commodity_momentum_signal,finance,maybe,medium,Price series ordered from oldest to newest (must be > 0). At least lookback_long + 2 points.
commodities/commodity_risk_dashboard.py,commodity_risk_dashboard,finance,maybe,medium,List of commodity positions.
commodities/commodity_term_structure_model.py,commodity_term_structure_model,finance,maybe,high,Futures curve points.
commodities/contango_backwardation_detector.py,contango_backwardation_detector,finance,maybe,medium,Current spot price (must be > 0).
commodities/convenience_yield_calculator.py,convenience_yield_calculator,finance,maybe,low,Current spot price of the commodity (must be > 0).
commodities/currency_carry_analyzer.py,currency_carry_analyzer,finance,yes,medium,List of FX pair carry inputs.
commodities/energy_crack_spread_calculator.py,energy_crack_spread_calculator,finance,maybe,low,Crude oil input price per barrel (must be > 0).
commodities/freight_rate_analyzer.py,freight_rate_analyzer,finance,maybe,medium,Freight index time series (e.g. Baltic Dry Index); oldest to newest. Min 2 points.
commodities/futures_curve_analyzer.py,futures_curve_analyzer,finance,maybe,medium,Current spot price of the commodity (must be > 0).
commodities/metals_supply_demand_analyzer.py,metals_supply_demand_analyzer,finance,maybe,medium,List of metals with supply and demand data.
commodities/natural_gas_storage_analyzer.py,natural_gas_storage_analyzer,finance,maybe,medium,Current storage level in billion cubic feet (must be >= 0).
commodities/oil_breakeven_price_calculator.py,oil_breakeven_price_calculator,finance,maybe,low,Direct lifting/extraction cost per barrel (must be >= 0).
commodities/physical_storage_cost_calculator.py,physical_storage_cost_calculator,finance,maybe,low,Number of units in inventory (must be > 0).
commodities/power_price_calculator.py,power_price_calculator,finance,maybe,low,Power market price per MWh (must be > 0).
commodities/precious_metals_lease_rate.py,precious_metals_lease_rate,finance,maybe,medium,Spot price of the metal in USD/oz (must be > 0).
commodities/seasonal_pattern_analyzer.py,seasonal_pattern_analyzer,finance,maybe,medium,Historical price observations with month labels.
comms/action_item_extractor.py,action_item_extractor,generic-utility,no,medium,Uses heuristics to identify action items; assignees; and priority from text.
comms/status_report_generator.py,status_report_generator,generic-utility,no,low,Formats Snowdrop execution updates into a markdown status report.
community_analytics/community_growth_tracker.py,community_growth_tracker,generic-utility,no,low,Calculates growth rates; viral coefficient; and projections from snapshots.
community_analytics/ecosystem_health_dashboard.py,ecosystem_health_dashboard,generic-utility,no,medium,Aggregates community metrics into a public health score and highlights.
competitive/competitive_landscape_tracker.py,competitive_landscape_tracker,reporting,maybe,low,Compares competitor offerings; pricing; and feature coverage.
compliance/_output_sanitizer.py,,compliance,yes,medium,
compliance/australia_asics_checker.py,australia_asics_checker,compliance,yes,low,Determines Australian Financial Services Licence (AFSL) requirements under the Corporations Act 2001 (Cth) Part 7.6. Eva
compliance/brazil_pix_settlement_logic.py,brazil_pix_settlement_logic,compliance,yes,medium,Transaction amount in Brazilian Real (BRL)
compliance/brexit_passporting_check.py,brexit_passporting_check,compliance,yes,medium,Post-Brexit cross-border licensing analysis for UK and EU financial services. Confirms that EEA passporting is definitiv
compliance/digital_agent_clause_checker.py,digital_agent_clause_checker,compliance,yes,low,Evaluates actions against identity; spend; and communication rules. (Premium — subscribe at https://snowdrop.ai)
compliance/esg_sfdr_categorization.py,esg_sfdr_categorization,compliance,yes,medium,Classifies EU investment funds under SFDR (EU) 2019/2088 as Article 6 (no ESG); Article 8 (promotes ESG characteristics)
compliance/fincen_boir_generator.py,fincen_boir_generator,compliance,yes,low,Generates a FinCEN Beneficial Ownership Information Report (BOIR) under the Corporate Transparency Act (CTA) 31 U.S.C. §
compliance/france_amf_whitepaper_audit.py,france_amf_whitepaper_audit,compliance,yes,medium,Audits a token offering whitepaper against French AMF requirements under the Pacte Law (Loi n° 2019-486) and AMF General
compliance/fsa_japan_crypto_audit.py,fsa_japan_crypto_audit,compliance,yes,low,Audits a Japanese crypto-asset exchange against FSA (Financial Services Agency) requirements under the Payment Services
compliance/gdpr_fin_data_scrub.py,gdpr_fin_data_scrub,compliance,yes,medium,List of financial record dicts potentially containing PII
compliance/india_gst_tax_calculator.py,india_gst_tax_calculator,compliance,yes,low,Type of service: financial_services / software / consulting / cloud / data_analytics / fintech / other
compliance/ireland_ica_reporting.py,ireland_ica_reporting,compliance,yes,medium,Generates Irish Central Bank (CBI) reporting data for Irish Collective Asset-management Vehicles (ICAVs) under the Irish
